station_id,longitude,latitude,slow_count,fast_count,charge_count,tazid,observed_fast_count,observed_slow_count,observed_total_type_count,total_rows,non_null_rows,fast_share,slow_share,station_type,dominant_type,mixed_flag,pile_count_type_mismatch
1494,113.952747,22.569027,2,0,2,333,0,2,2,38527,38527,0,1,slow_only,slow,FALSE,FALSE
1495,113.953011,22.55776,12,0,12,322,0,12,12,38526,38526,0,1,slow_only,slow,FALSE,FALSE
1496,113.953061,22.536144,14,0,14,332,0,14,14,52003,52003,0,1,slow_only,slow,FALSE,FALSE
1497,113.953061,22.536144,13,0,13,332,0,0,0,NA,NA,NA,NA,unknown,unknown,FALSE,NA
1498,113.953506,22.581056,15,0,15,335,0,15,15,47723,47723,0,1,slow_only,slow,FALSE,FALSE
1499,113.953506,22.581056,15,0,15,335,0,15,15,161,161,0,1,slow_only,slow,FALSE,FALSE
1500,113.953522,22.53707,66,0,66,332,0,66,66,27563,27563,0,1,slow_only,slow,FALSE,FALSE
1501,113.953522,22.53707,64,0,64,332,0,0,0,NA,NA,NA,NA,unknown,unknown,FALSE,NA
1502,113.954281,22.525936,6,0,6,332,0,6,6,51138,51138,0,1,slow_only,slow,FALSE,FALSE
1503,113.955276,22.55933,15,0,15,332,0,15,15,49199,49199,0,1,slow_only,slow,FALSE,FALSE
1504,113.955284,22.578516,6,0,6,335,0,6,6,51138,51138,0,1,slow_only,slow,FALSE,FALSE
1505,113.955618,22.550144,6,0,6,332,0,6,6,40777,40777,0,1,slow_only,slow,FALSE,FALSE
1506,113.955843,22.550011,9,0,9,332,0,9,9,51138,51138,0,1,slow_only,slow,FALSE,FALSE
1507,113.956389,22.558018,10,0,10,332,0,10,10,38528,38528,0,1,slow_only,slow,FALSE,FALSE
1508,113.956657,22.546952,6,0,6,332,0,6,6,51138,51138,0,1,slow_only,slow,FALSE,FALSE
1509,113.956762,22.55946,21,0,21,332,0,21,21,49200,49200,0,1,slow_only,slow,FALSE,FALSE
1510,113.95699,22.569623,6,0,6,333,0,6,6,40465,40465,0,1,slow_only,slow,FALSE,FALSE
1511,113.957255,22.539254,30,0,30,332,0,30,30,49198,49198,0,1,slow_only,slow,FALSE,FALSE
1512,113.957941,22.580323,22,0,22,335,0,22,22,51138,51138,0,1,slow_only,slow,FALSE,FALSE
1513,113.958062,22.572305,2,0,2,335,0,2,2,49200,49200,0,1,slow_only,slow,FALSE,FALSE
1514,113.959641,22.569406,6,0,6,333,0,6,6,51138,51138,0,1,slow_only,slow,FALSE,FALSE
1515,113.959656,22.572429,5,0,5,335,0,5,5,52122,52122,0,1,slow_only,slow,FALSE,FALSE
1516,113.960152,22.58203,3,0,3,335,0,3,3,49200,49200,0,1,slow_only,slow,FALSE,FALSE
1517,113.96036,22.573471,18,0,18,335,0,18,18,52122,52122,0,1,slow_only,slow,FALSE,FALSE
1518,113.960901,22.569655,2,0,2,333,0,2,2,49200,49200,0,1,slow_only,slow,FALSE,FALSE
1519,113.964945,22.528218,18,0,18,331,0,18,18,38526,38526,0,1,slow_only,slow,FALSE,FALSE
1520,113.965021,22.569794,10,0,10,335,0,10,10,49200,49200,0,1,slow_only,slow,FALSE,FALSE
1521,113.965366,22.526399,18,0,18,331,0,18,18,49199,49199,0,1,slow_only,slow,FALSE,FALSE
1522,113.965995,22.587332,23,0,23,340,0,23,23,51754,51754,0,1,slow_only,slow,FALSE,FALSE
1523,113.966607,22.538899,3,0,3,330,0,3,3,35057,35057,0,1,slow_only,slow,FALSE,FALSE
1524,113.966607,22.538899,3,0,3,330,0,3,3,162,162,0,1,slow_only,slow,FALSE,FALSE
1525,113.96682,22.541494,12,0,12,328,0,12,12,51757,51757,0,1,slow_only,slow,FALSE,FALSE
1526,113.967071,22.549004,18,0,18,328,0,18,18,46666,46666,0,1,slow_only,slow,FALSE,FALSE
1527,113.967915,22.550914,3,0,3,328,0,3,3,49200,49200,0,1,slow_only,slow,FALSE,FALSE
1528,113.968027,22.541207,6,0,6,328,0,6,6,52122,52122,0,1,slow_only,slow,FALSE,FALSE
1529,113.968312,22.565812,0,57,57,333,57,0,57,32936,32936,1,0,fast_only,fast,FALSE,FALSE
1530,113.97071,22.695126,9,0,9,651,0,9,9,41445,41445,0,1,slow_only,slow,FALSE,FALSE
1531,113.971319,22.581017,10,0,10,335,0,10,10,38527,38527,0,1,slow_only,slow,FALSE,FALSE
1532,113.971962,22.554189,18,0,18,328,0,18,18,49200,49200,0,1,slow_only,slow,FALSE,FALSE
1533,113.972534,22.55878,20,0,20,328,0,20,20,35993,35993,0,1,slow_only,slow,FALSE,FALSE
1534,113.972743,22.54934,18,0,18,329,0,18,18,49201,49201,0,1,slow_only,slow,FALSE,FALSE
1535,113.973854,22.553471,18,0,18,328,0,18,18,49200,49200,0,1,slow_only,slow,FALSE,FALSE
1536,113.973949,22.550947,49,0,49,329,0,49,49,49199,49199,0,1,slow_only,slow,FALSE,FALSE
1537,113.975109,22.558266,6,0,6,333,0,6,6,40465,40465,0,1,slow_only,slow,FALSE,FALSE
1538,113.975541,22.549257,5,0,5,329,0,5,5,49200,49200,0,1,slow_only,slow,FALSE,FALSE
1539,113.975574,22.547402,19,0,19,329,0,19,19,49199,49199,0,1,slow_only,slow,FALSE,FALSE
1540,113.976176,22.548838,19,0,19,329,0,19,19,49200,49200,0,1,slow_only,slow,FALSE,FALSE
1541,113.976669,22.538405,6,0,6,329,0,6,6,49200,49200,0,1,slow_only,slow,FALSE,FALSE
1542,113.977615,22.545333,18,0,18,329,0,18,18,38527,38527,0,1,slow_only,slow,FALSE,FALSE
1543,113.977979,22.537978,6,0,6,329,0,6,6,51138,51138,0,1,slow_only,slow,FALSE,FALSE
1544,113.978029,22.539426,6,0,6,329,0,6,6,40777,40777,0,1,slow_only,slow,FALSE,FALSE
1545,113.978043,22.534152,4,0,4,330,0,4,4,38527,38527,0,1,slow_only,slow,FALSE,FALSE
1546,113.978132,22.546132,15,0,15,329,0,15,15,49198,49198,0,1,slow_only,slow,FALSE,FALSE
1547,113.978263,22.546126,15,0,15,329,0,15,15,49199,49199,0,1,slow_only,slow,FALSE,FALSE
1548,113.98015,22.546864,3,0,3,329,0,3,3,5070,5070,0,1,slow_only,slow,FALSE,FALSE
1549,113.98015,22.546864,3,0,3,329,0,3,3,44601,44601,0,1,slow_only,slow,FALSE,FALSE
1550,113.980305,22.548155,15,0,15,329,0,15,15,49200,49200,0,1,slow_only,slow,FALSE,FALSE
1551,113.980717,22.561908,6,0,6,335,0,6,6,49200,49200,0,1,slow_only,slow,FALSE,FALSE
1552,113.980837,22.561607,5,0,5,335,0,5,5,38527,38527,0,1,slow_only,slow,FALSE,FALSE
1553,113.981006,22.5361,12,0,12,330,0,12,12,38525,38525,0,1,slow_only,slow,FALSE,FALSE
1554,113.98208,22.562316,4,0,4,335,0,4,4,49200,49200,0,1,slow_only,slow,FALSE,FALSE
1555,113.983395,22.53531,12,0,12,330,0,12,12,51137,51137,0,1,slow_only,slow,FALSE,FALSE
1556,113.984651,22.560924,12,0,12,335,0,12,12,52122,52122,0,1,slow_only,slow,FALSE,FALSE
1557,113.984652,22.538141,18,0,18,329,0,18,18,51138,51138,0,1,slow_only,slow,FALSE,FALSE
1558,113.985759,22.556572,6,0,6,334,0,6,6,49200,49200,0,1,slow_only,slow,FALSE,FALSE
1559,113.986739,22.732779,30,0,30,644,0,30,30,51136,51136,0,1,slow_only,slow,FALSE,FALSE
1560,113.987595,22.535182,2,0,2,330,0,2,2,49200,49200,0,1,slow_only,slow,FALSE,FALSE
1561,113.98761,22.547235,12,0,12,329,0,12,12,38528,38528,0,1,slow_only,slow,FALSE,FALSE
1562,113.98878,22.55117,20,0,20,334,0,20,20,13003,13003,0,1,slow_only,slow,FALSE,FALSE
1563,113.988951,22.542459,24,0,24,329,0,24,24,46665,46665,0,1,slow_only,slow,FALSE,FALSE
1564,113.990345,22.541958,6,0,6,329,0,6,6,38524,38524,0,1,slow_only,slow,FALSE,FALSE
1565,113.990661,22.67163,6,0,6,719,0,6,6,38523,38523,0,1,slow_only,slow,FALSE,FALSE
1566,113.991005,22.588745,63,0,63,335,0,63,63,51999,51999,0,1,slow_only,slow,FALSE,FALSE
1567,113.991027,22.736262,12,0,12,644,0,12,12,38524,38524,0,1,slow_only,slow,FALSE,FALSE
1568,113.991039,22.737962,12,0,12,1060,0,12,12,38528,38528,0,1,slow_only,slow,FALSE,FALSE
1569,113.991112,22.738856,2,0,2,1060,0,2,2,51138,51138,0,1,slow_only,slow,FALSE,FALSE
1570,113.991289,22.589744,12,0,12,335,0,12,12,38528,38528,0,1,slow_only,slow,FALSE,FALSE
1571,113.991613,22.591408,1,0,1,335,0,1,1,49200,49200,0,1,slow_only,slow,FALSE,FALSE
1572,113.991728,22.54122,18,0,18,1112,0,18,18,38527,38527,0,1,slow_only,slow,FALSE,FALSE
1573,113.991746,22.732842,6,0,6,644,0,6,6,40463,40463,0,1,slow_only,slow,FALSE,FALSE
1574,113.991765,22.590705,2,0,2,335,0,2,2,49200,49200,0,1,slow_only,slow,FALSE,FALSE
1575,113.991978,22.738526,2,0,2,1060,0,2,2,40464,40464,0,1,slow_only,slow,FALSE,FALSE
1576,113.992075,22.589366,12,0,12,335,0,12,12,38527,38527,0,1,slow_only,slow,FALSE,FALSE
1577,113.992113,22.739608,12,0,12,1060,0,12,12,38528,38528,0,1,slow_only,slow,FALSE,FALSE
1578,113.992511,22.536226,15,0,15,1111,0,15,15,49199,49199,0,1,slow_only,slow,FALSE,FALSE
1579,113.993017,22.588465,22,4,26,335,4,22,26,35413,35413,0.15384615384615385,0.8461538461538461,mixed,slow_dominant_mixed,TRUE,FALSE
1580,113.993017,22.588465,28,4,32,335,4,28,32,156,156,0.125,0.875,mixed,slow_dominant_mixed,TRUE,FALSE
1581,113.993783,22.69064,18,0,18,726,0,18,18,41446,41446,0,1,slow_only,slow,FALSE,FALSE
1582,113.994306,22.59737,28,0,28,343,0,28,28,51449,51449,0,1,slow_only,slow,FALSE,FALSE
1583,113.99479,22.537004,11,0,11,1111,0,11,11,49200,49200,0,1,slow_only,slow,FALSE,FALSE
1584,113.994911,22.735241,12,0,12,687,0,12,12,38528,38528,0,1,slow_only,slow,FALSE,FALSE
1585,113.995476,22.535296,6,0,6,1111,0,6,6,38528,38528,0,1,slow_only,slow,FALSE,FALSE
1586,113.995997,22.531611,6,0,6,225,0,6,6,38525,38525,0,1,slow_only,slow,FALSE,FALSE
1587,113.996567,22.536059,6,0,6,1111,0,6,6,49201,49201,0,1,slow_only,slow,FALSE,FALSE
1588,113.998139,22.53656,3,0,3,1111,0,3,3,51450,51450,0,1,slow_only,slow,FALSE,FALSE
1589,113.998477,22.698506,0,6,6,715,6,0,6,52001,52001,1,0,fast_only,fast,FALSE,FALSE
1590,113.998477,22.698506,0,6,6,715,6,0,6,149,149,1,0,fast_only,fast,FALSE,FALSE
1591,113.998884,22.736049,12,0,12,687,0,12,12,38528,38528,0,1,slow_only,slow,FALSE,FALSE
1592,113.999267,22.696603,10,0,10,715,0,10,10,41448,41448,0,1,slow_only,slow,FALSE,FALSE
1593,113.999412,22.664085,3,0,3,718,0,3,3,51138,51138,0,1,slow_only,slow,FALSE,FALSE
1594,114.000504,22.59265,41,0,41,335,0,41,41,52002,52002,0,1,slow_only,slow,FALSE,FALSE
1595,114.000504,22.59265,41,0,41,335,0,41,41,149,149,0,1,slow_only,slow,FALSE,FALSE
1596,114.00096,22.537428,12,0,12,1111,0,12,12,38525,38525,0,1,slow_only,slow,FALSE,FALSE
1597,114.001244,22.537417,6,0,6,1111,0,6,6,51137,51137,0,1,slow_only,slow,FALSE,FALSE
1598,114.003079,22.670815,12,0,12,718,0,12,12,38526,38526,0,1,slow_only,slow,FALSE,FALSE
1599,114.004064,22.635491,36,4,40,724,4,36,40,52001,52001,0.1,0.9,mixed,slow_dominant_mixed,TRUE,FALSE
1600,114.004064,22.635491,36,4,40,724,4,36,40,149,149,0.1,0.9,mixed,slow_dominant_mixed,TRUE,FALSE
1601,114.007994,22.636614,30,0,30,724,0,30,30,38528,38528,0,1,slow_only,slow,FALSE,FALSE
1602,114.009102,22.640442,61,0,61,724,0,61,61,51746,51746,0,1,slow_only,slow,FALSE,FALSE
1603,114.009274,22.635842,6,0,6,724,0,6,6,40465,40465,0,1,slow_only,slow,FALSE,FALSE
1604,114.010627,22.534891,3,0,3,225,0,3,3,38527,38527,0,1,slow_only,slow,FALSE,FALSE
1605,114.010987,22.64256,6,0,6,724,0,6,6,38528,38528,0,1,slow_only,slow,FALSE,FALSE
1606,114.011055,22.548647,12,0,12,1113,0,12,12,38528,38528,0,1,slow_only,slow,FALSE,FALSE
1607,114.011249,22.640312,12,0,12,724,0,12,12,49201,49201,0,1,slow_only,slow,FALSE,FALSE
1608,114.011267,22.547222,6,0,6,1113,0,6,6,52122,52122,0,1,slow_only,slow,FALSE,FALSE
1609,114.01144,22.632498,3,0,3,724,0,3,3,51138,51138,0,1,slow_only,slow,FALSE,FALSE
1610,114.011846,22.534961,3,0,3,225,0,3,3,38526,38526,0,1,slow_only,slow,FALSE,FALSE
1611,114.011885,22.642885,5,0,5,710,0,5,5,49200,49200,0,1,slow_only,slow,FALSE,FALSE
1612,114.011892,22.547691,3,0,3,1113,0,3,3,38527,38527,0,1,slow_only,slow,FALSE,FALSE
1613,114.01191,22.547644,2,0,2,1113,0,2,2,38525,38525,0,1,slow_only,slow,FALSE,FALSE
1614,114.012055,22.548341,12,0,12,1113,0,12,12,38528,38528,0,1,slow_only,slow,FALSE,FALSE
1615,114.012555,22.535108,8,0,8,225,0,8,8,51138,51138,0,1,slow_only,slow,FALSE,FALSE
1616,114.013349,22.54516,4,0,4,1113,0,4,4,49200,49200,0,1,slow_only,slow,FALSE,FALSE
1617,114.013445,22.629092,10,0,10,704,0,10,10,38526,38526,0,1,slow_only,slow,FALSE,FALSE
1618,114.013882,22.541663,3,0,3,1114,0,3,3,49200,49200,0,1,slow_only,slow,FALSE,FALSE
1619,114.014366,22.541996,6,0,6,1114,0,6,6,51138,51138,0,1,slow_only,slow,FALSE,FALSE
1620,114.014498,22.549168,6,0,6,1113,0,6,6,49200,49200,0,1,slow_only,slow,FALSE,FALSE
1621,114.014566,22.562702,12,0,12,235,0,12,12,40463,40463,0,1,slow_only,slow,FALSE,FALSE
1622,114.014713,22.641373,12,0,12,710,0,12,12,52122,52122,0,1,slow_only,slow,FALSE,FALSE
1623,114.015025,22.637257,22,0,22,724,0,22,22,49200,49200,0,1,slow_only,slow,FALSE,FALSE
1624,114.015191,22.565889,2,0,2,235,0,2,2,49200,49200,0,1,slow_only,slow,FALSE,FALSE
1625,114.015239,22.564382,2,0,2,235,0,2,2,49200,49200,0,1,slow_only,slow,FALSE,FALSE
1626,114.015799,22.564912,2,0,2,235,0,2,2,49200,49200,0,1,slow_only,slow,FALSE,FALSE
1627,114.015963,22.564159,2,0,2,235,0,2,2,49200,49200,0,1,slow_only,slow,FALSE,FALSE
1628,114.01606,22.561905,13,0,13,235,0,13,13,49200,49200,0,1,slow_only,slow,FALSE,FALSE
1629,114.016155,22.54725,6,0,6,1113,0,6,6,49200,49200,0,1,slow_only,slow,FALSE,FALSE
1630,114.016306,22.564233,2,0,2,235,0,2,2,49200,49200,0,1,slow_only,slow,FALSE,FALSE
1631,114.016557,22.56248,8,0,8,235,0,8,8,49199,49199,0,1,slow_only,slow,FALSE,FALSE
1632,114.016845,22.536691,1,0,1,226,0,1,1,38527,38527,0,1,slow_only,slow,FALSE,FALSE
1633,114.016962,22.63037,6,0,6,704,0,6,6,38522,38522,0,1,slow_only,slow,FALSE,FALSE
1634,114.018025,22.541107,16,0,16,1114,0,16,16,38527,38527,0,1,slow_only,slow,FALSE,FALSE
1635,114.018197,22.549514,4,0,4,1113,0,4,4,49200,49200,0,1,slow_only,slow,FALSE,FALSE
1636,114.018711,22.556332,20,0,20,1115,0,20,20,49200,49200,0,1,slow_only,slow,FALSE,FALSE
1637,114.01892,22.540155,4,2,6,1114,2,4,6,52002,52002,0.3333333333333333,0.6666666666666666,mixed,slow_dominant_mixed,TRUE,FALSE
1638,114.01892,22.540155,4,2,6,1114,2,4,6,162,162,0.3333333333333333,0.6666666666666666,mixed,slow_dominant_mixed,TRUE,FALSE
1639,114.019401,22.642531,32,0,32,710,0,32,32,38520,38520,0,1,slow_only,slow,FALSE,FALSE
1640,114.019749,22.658889,6,0,6,711,0,6,6,51138,51138,0,1,slow_only,slow,FALSE,FALSE
1641,114.019752,22.644334,12,0,12,710,0,12,12,38527,38527,0,1,slow_only,slow,FALSE,FALSE
1642,114.019848,22.533913,0,10,10,226,10,0,10,40544,40544,1,0,fast_only,fast,FALSE,FALSE
1643,114.019945,22.534075,10,0,10,226,0,10,10,49200,49200,0,1,slow_only,slow,FALSE,FALSE
1644,114.020065,22.634935,36,0,36,704,0,36,36,49199,49199,0,1,slow_only,slow,FALSE,FALSE
1645,114.020148,22.537806,3,0,3,226,0,3,3,49199,49199,0,1,slow_only,slow,FALSE,FALSE
1646,114.020299,22.542474,2,0,2,1114,0,2,2,49200,49200,0,1,slow_only,slow,FALSE,FALSE
1647,114.020444,22.649372,10,0,10,710,0,10,10,38526,38526,0,1,slow_only,slow,FALSE,FALSE
1648,114.020878,22.534074,14,0,14,226,0,14,14,49200,49200,0,1,slow_only,slow,FALSE,FALSE
1649,114.021208,22.644705,6,0,6,710,0,6,6,49200,49200,0,1,slow_only,slow,FALSE,FALSE
1650,114.021293,22.629543,17,0,17,704,0,17,17,49198,49198,0,1,slow_only,slow,FALSE,FALSE
1651,114.02136900000001,22.653237,3,0,3,709,0,3,3,49199,49199,0,1,slow_only,slow,FALSE,FALSE
1652,114.02136900000001,22.653237,5,0,5,709,0,5,5,49199,49199,0,1,slow_only,slow,FALSE,FALSE
1653,114.021476,22.664938,12,0,12,711,0,12,12,38528,38528,0,1,slow_only,slow,FALSE,FALSE
1654,114.021484,22.529977,20,0,20,217,0,20,20,49200,49200,0,1,slow_only,slow,FALSE,FALSE
1655,114.021511,22.664678,16,0,16,711,0,16,16,51138,51138,0,1,slow_only,slow,FALSE,FALSE
1656,114.021644,22.712304,35,0,35,691,0,35,35,49200,49200,0,1,slow_only,slow,FALSE,FALSE
1657,114.02169,22.542135,12,0,12,1114,0,12,12,51136,51136,0,1,slow_only,slow,FALSE,FALSE
1658,114.021862,22.635268,45,0,45,704,0,45,45,49199,49199,0,1,slow_only,slow,FALSE,FALSE
1659,114.022126,22.6314,6,0,6,704,0,6,6,49200,49200,0,1,slow_only,slow,FALSE,FALSE
1660,114.02222,22.529467,14,0,14,217,0,14,14,38526,38526,0,1,slow_only,slow,FALSE,FALSE
1661,114.02228,22.650054,4,0,4,709,0,4,4,49200,49200,0,1,slow_only,slow,FALSE,FALSE
1662,114.022326,22.647367,6,0,6,710,0,6,6,38528,38528,0,1,slow_only,slow,FALSE,FALSE
1663,114.022483,22.666759,6,6,12,712,0,0,0,NA,NA,NA,NA,unknown,unknown,FALSE,NA
1664,114.022483,22.666759,6,6,12,712,6,6,12,51517,51517,0.5,0.5,mixed,fast_dominant_mixed,TRUE,FALSE
1665,114.022508,22.531382,8,0,8,217,0,8,8,38527,38527,0,1,slow_only,slow,FALSE,FALSE
1666,114.022973,22.648233,6,0,6,709,0,6,6,51138,51138,0,1,slow_only,slow,FALSE,FALSE
1667,114.02327,22.551826,25,0,25,1115,0,25,25,51138,51138,0,1,slow_only,slow,FALSE,FALSE
1668,114.023596,22.529755,6,0,6,217,0,6,6,38527,38527,0,1,slow_only,slow,FALSE,FALSE
1669,114.023725,22.530345,24,0,24,217,0,24,24,49200,49200,0,1,slow_only,slow,FALSE,FALSE
1670,114.024085,22.529828,13,0,13,217,0,13,13,38527,38527,0,1,slow_only,slow,FALSE,FALSE
1671,114.024208,22.531691,8,0,8,217,0,8,8,49200,49200,0,1,slow_only,slow,FALSE,FALSE
1672,114.024578,22.629094,15,0,15,704,0,15,15,51756,51756,0,1,slow_only,slow,FALSE,FALSE
1673,114.024582,22.534038,12,0,12,226,0,12,12,40465,40465,0,1,slow_only,slow,FALSE,FALSE
1674,114.024916,22.629079,6,0,6,704,0,6,6,51755,51755,0,1,slow_only,slow,FALSE,FALSE
1675,114.024997,22.633932,16,0,16,703,0,16,16,38527,38527,0,1,slow_only,slow,FALSE,FALSE
1676,114.025093,22.540127,5,0,5,1116,0,5,5,49201,49201,0,1,slow_only,slow,FALSE,FALSE
1677,114.02549,22.523506,18,0,18,217,0,18,18,51138,51138,0,1,slow_only,slow,FALSE,FALSE
1678,114.025523,22.653106,2,0,2,709,0,2,2,51138,51138,0,1,slow_only,slow,FALSE,FALSE
1679,114.025571,22.523102,12,0,12,217,0,12,12,51137,51137,0,1,slow_only,slow,FALSE,FALSE
1680,114.026021,22.635962,12,0,12,705,0,12,12,38528,38528,0,1,slow_only,slow,FALSE,FALSE
1681,114.026166,22.713154,0,58,58,690,0,0,0,NA,NA,NA,NA,unknown,unknown,FALSE,NA
1682,114.026166,22.713154,0,58,58,690,58,0,58,38161,38161,1,0,fast_only,fast,FALSE,FALSE
1683,114.026362,22.632913,4,0,4,703,0,4,4,49200,49200,0,1,slow_only,slow,FALSE,FALSE
1684,114.026501,22.551029,5,0,5,1115,0,5,5,51450,51450,0,1,slow_only,slow,FALSE,FALSE
1685,114.026552,22.69469,2,0,2,692,0,2,2,49200,49200,0,1,slow_only,slow,FALSE,FALSE
1686,114.026597,22.537611,18,0,18,226,0,18,18,52122,52122,0,1,slow_only,slow,FALSE,FALSE
1687,114.026818,22.735808,12,0,12,688,0,12,12,32466,32466,0,1,slow_only,slow,FALSE,FALSE
1688,114.026874,22.532492,4,0,4,226,0,4,4,38527,38527,0,1,slow_only,slow,FALSE,FALSE
1689,114.026965,22.666678,12,0,12,712,0,12,12,38528,38528,0,1,slow_only,slow,FALSE,FALSE
1690,114.026975,22.746707,12,0,12,682,0,12,12,38528,38528,0,1,slow_only,slow,FALSE,FALSE
1691,114.027743,22.627125,30,0,30,703,0,30,30,40462,40462,0,1,slow_only,slow,FALSE,FALSE
1692,114.027803,22.522153,6,0,6,217,0,6,6,38521,38521,0,1,slow_only,slow,FALSE,FALSE
1693,114.027927,22.73879,12,0,12,686,0,12,12,38528,38528,0,1,slow_only,slow,FALSE,FALSE
1694,114.027956,22.636802,12,0,12,705,0,12,12,49200,49200,0,1,slow_only,slow,FALSE,FALSE
1695,114.028093,22.736966,11,0,11,686,0,11,11,38527,38527,0,1,slow_only,slow,FALSE,FALSE
1696,114.028156,22.656206,12,0,12,709,0,12,12,38527,38527,0,1,slow_only,slow,FALSE,FALSE
1697,114.02847,22.60078,4,0,4,699,0,4,4,38527,38527,0,1,slow_only,slow,FALSE,FALSE
1698,114.028902,22.635972,4,0,4,705,0,4,4,38527,38527,0,1,slow_only,slow,FALSE,FALSE
1699,114.028928,22.62188,9,0,9,703,0,9,9,49200,49200,0,1,slow_only,slow,FALSE,FALSE
1700,114.028946,22.600645,2,0,2,699,0,2,2,49200,49200,0,1,slow_only,slow,FALSE,FALSE
1701,114.029184,22.601094,4,0,4,699,0,4,4,38527,38527,0,1,slow_only,slow,FALSE,FALSE
1702,114.029755,22.553619,6,0,6,1115,0,6,6,46666,46666,0,1,slow_only,slow,FALSE,FALSE
1703,114.029918,22.534794,2,0,2,227,0,2,2,38527,38527,0,1,slow_only,slow,FALSE,FALSE
1704,114.03006,22.533349,12,0,12,227,0,12,12,15711,15711,0,1,slow_only,slow,FALSE,FALSE
1705,114.030658,22.602767,11,0,11,699,0,11,11,37981,37981,0,1,slow_only,slow,FALSE,FALSE
1706,114.030658,22.602767,11,0,11,699,0,11,11,161,161,0,1,slow_only,slow,FALSE,FALSE
1707,114.031016,22.554933,6,0,6,1115,0,6,6,49200,49200,0,1,slow_only,slow,FALSE,FALSE
1708,114.03102,22.652169,24,0,24,709,0,24,24,52003,52003,0,1,slow_only,slow,FALSE,FALSE
1709,114.03102,22.652169,24,0,24,709,0,24,24,149,149,0,1,slow_only,slow,FALSE,FALSE
1710,114.031098,22.627558,10,2,12,703,2,10,12,41447,41447,0.16666666666666666,0.8333333333333334,mixed,slow_dominant_mixed,TRUE,FALSE
1711,114.03111,22.632167,10,0,10,703,0,10,10,49200,49200,0,1,slow_only,slow,FALSE,FALSE
1712,114.031302,22.534946,6,0,6,227,0,6,6,38528,38528,0,1,slow_only,slow,FALSE,FALSE
1713,114.031318,22.628952,8,0,8,703,0,8,8,35993,35993,0,1,slow_only,slow,FALSE,FALSE
1714,114.031562,22.536352,6,0,6,227,0,6,6,51138,51138,0,1,slow_only,slow,FALSE,FALSE
1715,114.031654,22.641304,6,0,6,705,0,6,6,27328,27328,0,1,slow_only,slow,FALSE,FALSE
1716,114.031654,22.641304,6,0,6,705,0,6,6,160,160,0,1,slow_only,slow,FALSE,FALSE
1717,114.031901,22.531023,17,0,17,227,0,17,17,40491,40491,0,1,slow_only,slow,FALSE,FALSE
1718,114.031901,22.531023,16,0,16,227,0,0,0,NA,NA,NA,NA,unknown,unknown,FALSE,NA
1719,114.031998,22.632514,36,0,36,703,0,36,36,38527,38527,0,1,slow_only,slow,FALSE,FALSE
1720,114.032022,22.530696,24,0,24,227,0,24,24,52001,52001,0,1,slow_only,slow,FALSE,FALSE
1721,114.032022,22.530696,24,0,24,227,0,24,24,162,162,0,1,slow_only,slow,FALSE,FALSE
1722,114.032113,22.744423,0,38,38,682,0,0,0,NA,NA,NA,NA,unknown,unknown,FALSE,NA
1723,114.032113,22.744423,0,38,38,682,38,0,38,38299,38299,1,0,fast_only,fast,FALSE,FALSE
1724,114.032189,22.638566,6,0,6,705,0,6,6,49200,49200,0,1,slow_only,slow,FALSE,FALSE
1725,114.032269,22.557413,4,0,4,1110,0,4,4,38526,38526,0,1,slow_only,slow,FALSE,FALSE
1726,114.032531,22.660839,12,0,12,712,0,12,12,51138,51138,0,1,slow_only,slow,FALSE,FALSE
1727,114.032749,22.716766,36,0,36,690,0,36,36,33607,33607,0,1,slow_only,slow,FALSE,FALSE
1728,114.033093,22.631632,15,0,15,703,0,15,15,49200,49200,0,1,slow_only,slow,FALSE,FALSE
1729,114.033277,22.531661,3,0,3,227,0,3,3,38525,38525,0,1,slow_only,slow,FALSE,FALSE
1730,114.033293,22.531743,15,0,15,227,0,15,15,49199,49199,0,1,slow_only,slow,FALSE,FALSE
1731,114.03358,22.526772,6,0,6,1106,0,6,6,51138,51138,0,1,slow_only,slow,FALSE,FALSE
1732,114.033635,22.557084,3,0,3,1110,0,3,3,49200,49200,0,1,slow_only,slow,FALSE,FALSE
1733,114.033683,22.519079,9,0,9,1105,0,9,9,51450,51450,0,1,slow_only,slow,FALSE,FALSE
1734,114.033861,22.716042,12,0,12,690,0,12,12,51138,51138,0,1,slow_only,slow,FALSE,FALSE
1735,114.033898,22.62907,6,0,6,703,0,6,6,49200,49200,0,1,slow_only,slow,FALSE,FALSE
1736,114.034562,22.65901,6,0,6,712,0,6,6,51138,51138,0,1,slow_only,slow,FALSE,FALSE
1737,114.03502,22.518753,12,0,12,1105,0,12,12,18460,18460,0,1,slow_only,slow,FALSE,FALSE
1738,114.035049,22.554026,12,0,12,1109,0,12,12,38528,38528,0,1,slow_only,slow,FALSE,FALSE
1739,114.035066,22.631653,36,0,36,703,0,36,36,38528,38528,0,1,slow_only,slow,FALSE,FALSE
1740,114.035533,22.554058,2,0,2,1109,0,2,2,38527,38527,0,1,slow_only,slow,FALSE,FALSE
1741,114.035599,22.627436,4,2,6,703,2,4,6,41448,41448,0.3333333333333333,0.6666666666666666,mixed,slow_dominant_mixed,TRUE,FALSE
1742,114.035692,22.657107,8,0,8,712,0,8,8,49200,49200,0,1,slow_only,slow,FALSE,FALSE
