station_id,total_rows,valid_rows,expected_rows,coverage_rate,invalid_rows,invalid_pct,min_time,max_time,duplicate_rows,duplicate_time_keys,quality_action
1838,52128,30620,52128,0.5874002455494168,14487,0.47312214239059436,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,"Flag as low coverage; include in KDE/NCKDE, exclude or sensitivity-test in GWR/GWML"
1839,52128,49200,52128,0.9438305709023941,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1840,52128,38528,52128,0.7391037446286065,38528,1,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Flag as high invalid share; inspect before modelling
1841,52128,38528,52128,0.7391037446286065,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1842,52128,38528,52128,0.7391037446286065,38528,1,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Flag as high invalid share; inspect before modelling
1843,52128,52122,52128,0.9998848987108656,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1844,52128,38515,52128,0.7388543585021485,38515,1,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Flag as high invalid share; inspect before modelling
1845,52128,38522,52128,0.7389886433394721,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1846,52128,51138,52128,0.9810082872928176,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1847,52128,38527,52128,0.7390845610804174,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1848,52128,51138,52128,0.9810082872928176,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1849,52128,49200,52128,0.9438305709023941,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1850,52128,51138,52128,0.9810082872928176,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1851,52128,35308,52128,0.6773327194597912,13901,0.39370680865526225,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,"Flag as low coverage; include in KDE/NCKDE, exclude or sensitivity-test in GWR/GWML"
1852,52128,40464,52128,0.7762430939226519,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1853,52128,38526,52128,0.7390653775322283,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1854,52128,34944,52128,0.6703499079189686,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,"Flag as low coverage; include in KDE/NCKDE, exclude or sensitivity-test in GWR/GWML"
1855,52128,28211,52128,0.5411870779619399,11569,0.4100882634433377,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,"Flag as low coverage; include in KDE/NCKDE, exclude or sensitivity-test in GWR/GWML"
1856,52128,38528,52128,0.7391037446286065,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1857,52128,49200,52128,0.9438305709023941,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1858,52128,51752,52128,0.9927869858809085,26052,0.5034008347503478,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Flag as high invalid share; inspect before modelling
1859,52128,52122,52128,0.9998848987108656,26057,0.4999232569740225,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Flag as high invalid share; inspect before modelling
1860,52128,38527,52128,0.7390845610804174,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1861,52128,51450,52128,0.9869935543278084,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1862,52128,20454,52128,0.3923802946593002,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Review before GWR/GWML; station may be unsuitable for demand modelling
1863,52128,38523,52128,0.7390078268876611,38523,1,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Flag as high invalid share; inspect before modelling
1864,52128,38524,52128,0.7390270104358502,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1865,52128,35993,52128,0.6904734499693064,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,"Flag as low coverage; include in KDE/NCKDE, exclude or sensitivity-test in GWR/GWML"
1866,52128,49200,52128,0.9438305709023941,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1867,52128,49200,52128,0.9438305709023941,49200,1,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Flag as high invalid share; inspect before modelling
1868,52128,49200,52128,0.9438305709023941,49200,1,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Flag as high invalid share; inspect before modelling
1869,52128,51138,52128,0.9810082872928176,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1870,52128,52122,52128,0.9998848987108656,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1871,52128,20273,52128,0.388908072437078,10454,0.5156612242884625,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Review before GWR/GWML; station may be unsuitable for demand modelling
1872,52128,49200,52128,0.9438305709023941,49200,1,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Flag as high invalid share; inspect before modelling
1873,52128,38527,52128,0.7390845610804174,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1874,52128,49200,52128,0.9438305709023941,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1875,52128,52122,52128,0.9998848987108656,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1876,52128,49200,52128,0.9438305709023941,49200,1,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Flag as high invalid share; inspect before modelling
1877,52128,51138,52128,0.9810082872928176,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1878,52128,52122,52128,0.9998848987108656,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1879,52128,52122,52128,0.9998848987108656,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1880,52128,35992,52128,0.6904542664211173,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,"Flag as low coverage; include in KDE/NCKDE, exclude or sensitivity-test in GWR/GWML"
1881,52128,52122,52128,0.9998848987108656,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1882,52128,38527,52128,0.7390845610804174,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1883,52128,49200,52128,0.9438305709023941,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1884,52128,38527,52128,0.7390845610804174,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1885,52128,51756,52128,0.9928637200736649,26053,0.5033812504830358,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Flag as high invalid share; inspect before modelling
1886,52128,49200,52128,0.9438305709023941,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1887,52128,49200,52128,0.9438305709023941,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1888,52128,52122,52128,0.9998848987108656,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1889,52128,38528,52128,0.7391037446286065,38528,1,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Flag as high invalid share; inspect before modelling
1890,52128,49200,52128,0.9438305709023941,49200,1,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Flag as high invalid share; inspect before modelling
1891,52128,49200,52128,0.9438305709023941,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1892,52128,38527,52128,0.7390845610804174,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1893,52128,52122,52128,0.9998848987108656,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1894,52128,51511,52128,0.988163750767342,26054,0.5057948787637592,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Flag as high invalid share; inspect before modelling
1895,52128,199,52128,0.003817526089625537,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Review before GWR/GWML; station may be unsuitable for demand modelling
1896,52128,49201,52128,0.9438497544505832,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1897,52128,23404,52128,0.44897176181706566,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Review before GWR/GWML; station may be unsuitable for demand modelling
1898,52128,52122,52128,0.9998848987108656,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1899,52128,51138,52128,0.9810082872928176,51138,1,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Flag as high invalid share; inspect before modelling
1900,52128,38527,52128,0.7390845610804174,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1901,52128,52122,52128,0.9998848987108656,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1902,52128,49200,52128,0.9438305709023941,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1903,52128,49200,52128,0.9438305709023941,49200,1,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Flag as high invalid share; inspect before modelling
1904,52128,49200,52128,0.9438305709023941,49200,1,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Flag as high invalid share; inspect before modelling
1905,52128,51450,52128,0.9869935543278084,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1906,52128,49200,52128,0.9438305709023941,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1907,52128,49200,52128,0.9438305709023941,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1908,52128,35993,52128,0.6904734499693064,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,"Flag as low coverage; include in KDE/NCKDE, exclude or sensitivity-test in GWR/GWML"
1909,52128,33930,52128,0.6508977900552486,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,"Flag as low coverage; include in KDE/NCKDE, exclude or sensitivity-test in GWR/GWML"
1910,52128,160,52128,0.003069367710251688,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Review before GWR/GWML; station may be unsuitable for demand modelling
1911,52128,40463,52128,0.7762239103744628,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1912,52128,38521,52128,0.738969459791283,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1913,52128,38525,52128,0.7390461939840393,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1914,52128,49200,52128,0.9438305709023941,49200,1,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Flag as high invalid share; inspect before modelling
1915,52128,52122,52128,0.9998848987108656,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1916,52128,51138,52128,0.9810082872928176,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1917,52128,49200,52128,0.9438305709023941,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1918,52128,38602,52128,0.7405233271945979,24180,0.6263924149007823,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Flag as high invalid share; inspect before modelling
1919,52128,139,52128,0.002666513198281154,139,1,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Review before GWR/GWML; station may be unsuitable for demand modelling
1920,52128,52122,52128,0.9998848987108656,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1921,52128,51137,52128,0.9809891037446286,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1922,52128,49200,52128,0.9438305709023941,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1923,52128,49199,52128,0.943811387354205,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1924,52128,49200,52128,0.9438305709023941,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1925,52128,49200,52128,0.9438305709023941,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1926,52128,49200,52128,0.9438305709023941,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1927,52128,38527,52128,0.7390845610804174,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1928,52128,38526,52128,0.7390653775322283,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1929,52128,49200,52128,0.9438305709023941,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1930,52128,35150,52128,0.6743017188459177,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,"Flag as low coverage; include in KDE/NCKDE, exclude or sensitivity-test in GWR/GWML"
1931,52128,150,52128,0.0028775322283609577,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Review before GWR/GWML; station may be unsuitable for demand modelling
1932,52128,52118,52128,0.9998081645181093,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1933,52128,52117,52128,0.9997889809699202,36919,0.7083868987086747,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Flag as high invalid share; inspect before modelling
1934,52128,38522,52128,0.7389886433394721,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1935,52128,51138,52128,0.9810082872928176,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1936,52128,49200,52128,0.9438305709023941,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1937,52128,38528,52128,0.7391037446286065,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1938,52128,38526,52128,0.7390653775322283,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1939,52128,51138,52128,0.9810082872928176,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1940,52128,52118,52128,0.9998081645181093,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1941,52128,38527,52128,0.7390845610804174,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1942,52128,49200,52128,0.9438305709023941,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1943,52128,49200,52128,0.9438305709023941,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1944,52128,51137,52128,0.9809891037446286,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1945,52128,51138,52128,0.9810082872928176,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1946,52128,49200,52128,0.9438305709023941,49200,1,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Flag as high invalid share; inspect before modelling
1947,52128,49200,52128,0.9438305709023941,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1948,52128,15271,52128,0.29295196439533455,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Review before GWR/GWML; station may be unsuitable for demand modelling
1949,52128,162,52128,0.003107734806629834,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Review before GWR/GWML; station may be unsuitable for demand modelling
1950,52128,51138,52128,0.9810082872928176,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1951,52128,49199,52128,0.943811387354205,49199,1,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Flag as high invalid share; inspect before modelling
1952,52128,45125,52128,0.8656576120319214,28143,0.6236675900277008,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Flag as high invalid share; inspect before modelling
1953,52128,162,52128,0.003107734806629834,149,0.9197530864197531,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Review before GWR/GWML; station may be unsuitable for demand modelling
1954,52128,40464,52128,0.7762430939226519,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1955,52128,49200,52128,0.9438305709023941,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1956,52128,38528,52128,0.7391037446286065,38528,1,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Flag as high invalid share; inspect before modelling
1957,52128,38527,52128,0.7390845610804174,38527,1,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Flag as high invalid share; inspect before modelling
1958,52128,38528,52128,0.7391037446286065,38528,1,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Flag as high invalid share; inspect before modelling
1959,52128,38528,52128,0.7391037446286065,38528,1,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Flag as high invalid share; inspect before modelling
1960,52128,52117,52128,0.9997889809699202,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1961,52128,38521,52128,0.738969459791283,38521,1,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Flag as high invalid share; inspect before modelling
1962,52128,49201,52128,0.9438497544505832,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1963,52128,49200,52128,0.9438305709023941,49200,1,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Flag as high invalid share; inspect before modelling
1964,52128,51138,52128,0.9810082872928176,51138,1,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Flag as high invalid share; inspect before modelling
1965,52128,51138,52128,0.9810082872928176,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1966,52128,38526,52128,0.7390653775322283,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1967,52128,40459,52128,0.7761471761817066,40459,1,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Flag as high invalid share; inspect before modelling
1968,52128,49187,52128,0.9435811847759361,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1969,52128,49200,52128,0.9438305709023941,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1970,52128,40464,52128,0.7762430939226519,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1971,52128,35993,52128,0.6904734499693064,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,"Flag as low coverage; include in KDE/NCKDE, exclude or sensitivity-test in GWR/GWML"
1972,52128,35986,52128,0.6903391651319828,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,"Flag as low coverage; include in KDE/NCKDE, exclude or sensitivity-test in GWR/GWML"
1973,52128,38528,52128,0.7391037446286065,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1974,52128,52118,52128,0.9998081645181093,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1975,52128,49200,52128,0.9438305709023941,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1976,52128,38525,52128,0.7390461939840393,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1977,52128,38527,52128,0.7390845610804174,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1978,52128,51138,52128,0.9810082872928176,51138,1,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Flag as high invalid share; inspect before modelling
1979,52128,38527,52128,0.7390845610804174,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1980,52128,49201,52128,0.9438497544505832,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1981,52128,49200,52128,0.9438305709023941,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1982,52128,49200,52128,0.9438305709023941,49200,1,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Flag as high invalid share; inspect before modelling
1983,52128,49200,52128,0.9438305709023941,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1984,52128,51137,52128,0.9809891037446286,51137,1,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Flag as high invalid share; inspect before modelling
1985,52128,49200,52128,0.9438305709023941,49200,1,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Flag as high invalid share; inspect before modelling
1986,52128,49200,52128,0.9438305709023941,49200,1,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Flag as high invalid share; inspect before modelling
1987,52128,21664,52128,0.41559238796807857,7567,0.3492891432791728,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Review before GWR/GWML; station may be unsuitable for demand modelling
1988,52128,51138,52128,0.9810082872928176,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1989,52128,51138,52128,0.9810082872928176,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1990,52128,51138,52128,0.9810082872928176,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1991,52128,4882,52128,0.09365408225905464,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Review before GWR/GWML; station may be unsuitable for demand modelling
1992,52128,40465,52128,0.776262277470841,40465,1,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Flag as high invalid share; inspect before modelling
1993,52128,49200,52128,0.9438305709023941,49200,1,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Flag as high invalid share; inspect before modelling
1994,52128,38526,52128,0.7390653775322283,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1995,52128,52119,52128,0.9998273480662984,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1996,52128,46665,52128,0.895200276243094,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1997,52128,38528,52128,0.7391037446286065,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1998,52128,38526,52128,0.7390653775322283,38526,1,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Flag as high invalid share; inspect before modelling
1999,52128,49200,52128,0.9438305709023941,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
2000,52128,46666,52128,0.895219459791283,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
2001,52128,49199,52128,0.943811387354205,49199,1,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Flag as high invalid share; inspect before modelling
2002,52128,49200,52128,0.9438305709023941,49200,1,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Flag as high invalid share; inspect before modelling
2003,52128,49200,52128,0.9438305709023941,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
2004,52128,38515,52128,0.7388543585021485,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
2005,52128,46666,52128,0.895219459791283,46666,1,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Flag as high invalid share; inspect before modelling
2006,52128,52003,52128,0.9976020564763659,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
2007,52128,162,52128,0.003107734806629834,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Review before GWR/GWML; station may be unsuitable for demand modelling
2008,52128,37267,52128,0.7149132903621854,37267,1,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Flag as high invalid share; inspect before modelling
2009,52128,46665,52128,0.895200276243094,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
2010,52128,35993,52128,0.6904734499693064,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,"Flag as low coverage; include in KDE/NCKDE, exclude or sensitivity-test in GWR/GWML"
2011,52128,45620,52128,0.8751534683855126,17397,0.38134590092064885,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Flag as high invalid share; inspect before modelling
2012,52128,38528,52128,0.7391037446286065,38528,1,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Flag as high invalid share; inspect before modelling
2013,52128,49200,52128,0.9438305709023941,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
2014,52128,49200,52128,0.9438305709023941,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
2015,52128,49200,52128,0.9438305709023941,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
2016,52128,38528,52128,0.7391037446286065,38528,1,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Flag as high invalid share; inspect before modelling
2017,52128,38528,52128,0.7391037446286065,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
2018,52128,38528,52128,0.7391037446286065,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
2019,52128,38523,52128,0.7390078268876611,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
2020,52128,38524,52128,0.7390270104358502,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
2021,52128,49200,52128,0.9438305709023941,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
2022,52128,38527,52128,0.7390845610804174,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
2023,52128,52002,52128,0.9975828729281768,32472,0.6244375216337833,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Flag as high invalid share; inspect before modelling
2024,52128,162,52128,0.003107734806629834,149,0.9197530864197531,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Review before GWR/GWML; station may be unsuitable for demand modelling
2025,52128,49200,52128,0.9438305709023941,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
2026,52128,38527,52128,0.7390845610804174,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
2027,52128,38528,52128,0.7391037446286065,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
2028,52128,3627,52128,0.06957872928176796,828,0.228287841191067,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Review before GWR/GWML; station may be unsuitable for demand modelling
2029,52128,726,52128,0.013927255985267036,168,0.23140495867768596,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Review before GWR/GWML; station may be unsuitable for demand modelling
2030,52128,3609,52128,0.06923342541436464,527,0.1460238293155999,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Review before GWR/GWML; station may be unsuitable for demand modelling
2031,52128,11025,52128,0.21149861878453038,1461,0.13251700680272108,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Review before GWR/GWML; station may be unsuitable for demand modelling
