station_id,valid_rows,full_occ_rows,full_occ_pct,mean_util_raw,max_recorded_piles,min_recorded_piles,charge_count,pile_count_mismatch_flag
1766,40463,114,0.0028173887255023107,0.32021435220671657,6,6,6,FALSE
1767,51138,113,0.002209707067151629,0.020779557276389377,8,8,8,FALSE
1768,38527,74,0.0019207309159810003,0.002868118462377013,12,12,12,FALSE
1769,38528,79,0.0020504568106312292,0.12076498477303448,18,18,18,FALSE
1770,49201,94,0.0019105302737749232,0.13399287277358754,12,12,12,FALSE
1771,49200,997,0.020264227642276422,0.08792682926829268,2,2,2,FALSE
1772,38527,426,0.011057180678485217,0.20075098848422557,3,3,3,FALSE
1773,49200,188,0.003821138211382114,0.4176693766938594,9,9,9,FALSE
1774,38528,89,0.0023100083056478405,0.06102920819490309,12,12,12,FALSE
1775,38527,37602,0.9759908635502375,0.9759908635502375,1,1,1,FALSE
1776,38528,77,0.001998546511627907,0.018486555232560126,12,12,12,FALSE
1777,52122,267,0.005122596983999079,0.02159996418658817,6,6,6,FALSE
1778,38527,1040,0.026994056116489733,0.026994056116489733,1,1,1,FALSE
1779,51138,115,0.002248816926747233,0.050806966769652406,6,6,6,FALSE
1780,35993,72,0.002000388964520879,0.06739273377229946,6,6,6,FALSE
1781,51138,446,0.008721498689819704,0.3632914857835875,6,6,6,FALSE
1782,38527,77,0.0019985983855477975,0.08684818439015747,6,6,6,FALSE
1783,38527,73,0.0018947750927920679,0.0987835370865206,6,6,6,FALSE
1784,51138,517,0.010109898705463647,0.06964977120732137,4,4,4,FALSE
1785,51137,117,0.002287971527465436,0.0717842918695599,12,12,12,FALSE
1786,38526,189,0.004905777916212428,0.2111820588692879,3,3,3,FALSE
1787,38527,72,0.0018688192696031355,0.05939557539733845,3,3,3,FALSE
1788,46666,70,0.0015000214288775555,0.4813975913941891,10,10,10,FALSE
1789,49200,79,0.0016056910569105692,0.16646922183509588,7,7,7,FALSE
1790,18648,17,9.116259116259116e-4,0.22631917631915688,5,5,5,FALSE
1791,33076,164,0.004958277905429919,0.2395029628733234,5,5,5,FALSE
1792,38527,88,0.0022841124406260543,0.22570895447061484,18,18,18,FALSE
1793,49200,350,0.007113821138211382,0.1040040650406504,2,2,2,FALSE
1794,51138,242,0.00473229301106809,0.2599795325067723,6,6,6,FALSE
1795,49200,74,0.0015040650406504066,0.2758130081300813,2,2,2,FALSE
1796,38526,602,0.015625811140528474,0.2283739119901348,3,3,3,FALSE
1797,49200,1231,0.025020325203252033,0.2724322493224956,3,3,3,FALSE
1798,49200,415,0.008434959349593495,0.2673983739836911,3,3,3,FALSE
1799,51138,130,0.0025421408737142633,0.21045797645583073,5,5,5,FALSE
1800,49200,109,0.0022154471544715447,0.11648373983739838,4,4,4,FALSE
1801,38527,140,0.0036338152464505413,0.20026864277000545,4,4,4,FALSE
1802,49200,4308,0.08756097560975609,0.3223678861788618,2,2,2,FALSE
1803,49200,79,0.0016056910569105692,0.021585365853658535,2,2,2,FALSE
1804,51138,117,0.0022879267863428372,0.05210085129127913,3,3,3,FALSE
1805,51138,115,0.002248816926747233,0.12972088596870132,6,6,6,FALSE
1806,52122,225,0.004316795211235179,0.16699762096616394,12,12,12,FALSE
1807,49200,81,0.001646341463414634,0.29240514905147413,18,18,18,FALSE
1808,38528,90,0.002335963455149502,0.25750103820599024,18,18,18,FALSE
1809,40777,237,0.005812099958309832,0.053596390121882435,2,2,2,FALSE
1810,34755,148,0.004258380089195799,0.4488364363350851,29,29,29,FALSE
1811,5586,345,0.06176154672395274,0.14453992123165274,15,15,15,FALSE
1812,148,0,0,0.43266542404473357,29,29,29,FALSE
1813,38521,80,0.0020767892837672956,0.0872355338646249,10,10,10,FALSE
1814,51138,127,0.0024834760843208572,0.1369822832336032,4,4,4,FALSE
1815,38528,88,0.0022840531561461796,0.09937794158363267,12,12,12,FALSE
1816,49201,97,0.0019715046442145487,0.03654058521846085,6,6,6,FALSE
1817,51138,121,0.002366146505534045,0.308493683757669,24,24,24,FALSE
1818,38527,86,0.0022322007942481895,0.09771329197703048,5,5,5,FALSE
1819,38528,89,0.0023100083056478405,0.23078886351051603,6,6,6,FALSE
1820,51138,130,0.0025421408737142633,0.22212491316682423,42,42,42,FALSE
1821,49199,80,0.001626049309945324,0.19972628169950313,3,3,3,FALSE
1822,51138,128,0.002503031014118659,0.08305304600622437,6,6,6,FALSE
1823,38527,242,0.0062813092117216494,0.07014561216808991,2,2,2,FALSE
1824,27372,22106,0.8076136197574163,0.8388346972575378,12,12,12,FALSE
1825,37699,117,0.0031035305976285844,0.47183463427545796,49,49,49,FALSE
1826,162,0,0,0.1620055429579241,49,49,49,FALSE
1827,49200,3235,0.0657520325203252,0.23101117886178862,4,4,4,FALSE
1828,46666,459,0.009835854797925685,0.18610265860938874,3,3,3,FALSE
1829,49200,79,0.0016056910569105692,0.19221883468833104,12,12,12,FALSE
1830,46741,2081,0.04452194005263045,0.4019233649258467,20,20,20,FALSE
1831,38528,76,0.0019725913621262458,0.2138598138779996,22,22,22,FALSE
1832,38528,88,0.0022840531561461796,0.010085738510519845,12,12,12,FALSE
1833,49200,80,0.0016260162601626016,0.21185772357724664,5,5,5,FALSE
1834,51752,324,0.006260627608594837,0.43217510291243094,54,54,54,FALSE
1835,49200,82,0.0016666666666666668,0.03202512934219665,11,11,11,FALSE
1836,38528,81,0.0021023671096345514,0.49925811531022407,12,12,12,FALSE
1837,40465,12665,0.312986531570493,0.312986531570493,1,1,1,FALSE
1838,30620,30606,0.9995427824951012,0.9995427824951012,20,20,20,FALSE
1839,49200,77,0.001565040650406504,0.1456562137049445,14,14,14,FALSE
1840,38528,111,0.002881021594684385,0.38778507405869733,12,12,12,FALSE
1841,38528,86,0.002232142857142857,0.10370639534880652,10,10,10,FALSE
1842,38528,91,0.0023619186046511626,0.05618857281285285,6,6,6,FALSE
1843,52122,231,0.004431909750201451,0.05192305232595373,6,6,6,FALSE
1844,38515,91,0.0023627158250032454,0.21081625951693087,34,34,34,FALSE
1845,38522,75,0.001946939411245522,0.15028208988800956,6,6,6,FALSE
1846,51138,125,0.002444366224725253,0.11051887609437522,7,7,7,FALSE
1847,38527,77,0.0019985983855477975,0.059525354513285236,6,6,6,FALSE
1848,51138,127,0.0024834760843208572,0.14715084672848663,6,6,6,FALSE
1849,49200,82,0.0016666666666666668,0.030718157181570685,3,3,3,FALSE
1850,51138,131,0.0025616958035120656,0.0034318901795142567,6,6,6,FALSE
1851,35308,3138,0.08887504248328991,0.4857149937691175,8,8,8,FALSE
1852,40464,127,0.003138592328983788,0.11015552919468505,3,3,3,FALSE
1853,38526,82,0.0021284327467165033,0.04603484559878258,13,13,13,FALSE
1854,34944,272,0.007783882783882784,0.06883012820512589,20,20,20,FALSE
1855,28211,171,0.006061465385842402,0.3384104013800735,96,96,96,FALSE
1856,38528,76,0.0019725913621262458,0.015897529069767546,12,12,12,FALSE
1857,49200,79,0.0016056910569105692,0.4138821138211382,2,2,2,FALSE
1858,51752,269,0.005197866749111145,0.44730960478172266,12,12,12,FALSE
1859,52122,465,0.008921376769886037,0.5167187879718129,12,12,12,FALSE
1860,38527,72,0.0018688192696031355,0.0018688192696031355,3,3,3,FALSE
1861,51450,135,0.0026239067055393588,0.19689774322430278,18,18,18,FALSE
1862,20454,2246,0.1098073726410482,0.2647892832698042,12,12,12,FALSE
1863,38523,94,0.0024401007190509565,0.20205511592472378,26,26,26,FALSE
1864,38524,160,0.0041532551136953585,0.4284017755165611,8,8,8,FALSE
1865,35993,69,0.0019170394243325092,0.04608303466414894,6,6,6,FALSE
1866,49200,71,0.001443089430894309,0.2654223125564797,18,18,18,FALSE
1867,49200,1051,0.02136178861788618,0.37899051490525515,3,3,3,FALSE
1868,49200,98,0.001991869918699187,0.11601626016259872,3,3,3,FALSE
1869,51138,119,0.002327036645938441,0.08602539533548309,6,6,6,FALSE
1870,52122,211,0.004048194620313879,0.11205121317934498,12,12,12,FALSE
1871,20273,6,2.9596014403393675e-4,0.10730747518595601,18,18,18,FALSE
1872,49200,78,0.0015853658536585367,0.11925474254741135,3,3,3,FALSE
1873,38527,172,0.004464401588496379,0.20101919865719212,3,3,3,FALSE
1874,49200,80,0.0016260162601626016,0.04615853658536315,3,3,3,FALSE
1875,52122,210,0.0040290088638195,0.3075457580292485,30,30,30,FALSE
1876,49200,78,0.0015853658536585367,0.22060975609753516,6,6,6,FALSE
1877,51138,116,0.002268371856545035,0.002434588759826357,6,6,6,FALSE
1878,52122,212,0.004067380376808257,0.04560085361856025,26,26,26,FALSE
1879,52122,2428,0.04658301676835118,0.18968190015731284,5,5,5,FALSE
1880,35992,76,0.0021115803511891533,0.06990442320514056,10,10,10,FALSE
1881,52122,854,0.016384636046199302,0.26244771881359513,30,30,30,FALSE
1882,38527,38501,0.9993251485970878,0.9993251485970878,4,4,4,FALSE
1883,49200,2227,0.045264227642276424,0.3942547425474732,3,3,3,FALSE
1884,38527,742,0.019259220806187867,0.17581176837023385,2,2,2,FALSE
1885,51756,217,0.0041927505989643715,0.1460796815828086,6,6,6,FALSE
1886,49200,80,0.0016260162601626016,0.21547425474251963,6,6,6,FALSE
1887,49200,72,0.0014634146341463415,0.3439583333333333,8,8,8,FALSE
1888,52122,6580,0.126242277733011,0.24756021129915248,3,3,3,FALSE
1889,38528,86,0.002232142857142857,0.030033352367109634,8,8,8,FALSE
1890,49200,81,0.001646341463414634,0.24524559620596492,12,12,12,FALSE
1891,49200,774,0.01573170731707317,0.1653252032520325,2,2,2,FALSE
1892,38527,77,0.0019985983855477975,0.0019985983855477975,3,3,3,FALSE
1893,52122,402,0.007712674110740186,0.15440568921624037,15,15,15,FALSE
1894,51511,826,0.016035409912445887,0.1824076410863699,4,4,4,FALSE
1895,199,0,0,0.2713567839195978,5,5,5,FALSE
1896,49201,95,0.0019308550639214651,0.16803384755053982,30,30,30,FALSE
1897,23404,209,0.008930097419244573,0.20883376578982715,11,11,11,FALSE
1898,52122,232,0.004451095506695829,0.16301897471317295,8,8,8,FALSE
1899,51138,114,0.0022292619969494307,0.00936192264069772,4,4,4,FALSE
1900,38527,79,0.0020505100319256624,0.04400809821683495,2,2,2,FALSE
1901,52122,1577,0.03025593799163501,0.5482585728355636,6,6,6,FALSE
1902,49200,74,0.0015040650406504066,0.12983401084014334,6,6,6,FALSE
1903,49200,78,0.0015853658536585367,0.22221205962058432,6,6,6,FALSE
1904,49200,78,0.0015853658536585367,0.11098577235773073,6,6,6,FALSE
1905,51450,132,0.0025655976676384838,0.24072886297377083,12,12,12,FALSE
1906,49200,77,0.001565040650406504,0.07703590785906232,6,6,6,FALSE
1907,49200,77,0.001565040650406504,0.04617516629710636,11,11,11,FALSE
1908,35993,225,0.006251215514127747,0.5919993702479074,12,12,12,FALSE
1909,33930,5789,0.17061597406424991,0.40997449992956914,23,23,23,FALSE
1910,160,0,0,0.03437499999999991,54,54,54,FALSE
1911,40463,115,0.0028421026616909273,0.11956849467412616,10,10,10,FALSE
1912,38521,75,0.0019469899535318397,0.18612358626896233,6,6,6,FALSE
1913,38525,1577,0.0409344581440623,0.4191341429497436,7,7,7,FALSE
1914,49200,77,0.001565040650406504,0.3994546070460732,6,6,6,FALSE
1915,52122,229,0.004393538237212694,0.19105815842318408,6,6,6,FALSE
1916,51138,132,0.0025812507333098675,0.0025812507333098675,4,4,4,FALSE
1917,49200,82,0.0016666666666666668,0.0017140921409214088,6,6,6,FALSE
1918,38602,198,0.005129267913579608,0.1486985777938967,16,16,16,FALSE
1919,139,0,0,0.16882494004796128,15,15,15,FALSE
1920,52122,238,0.0045662100456621,0.02471125436475655,9,9,9,FALSE
1921,51137,387,0.007567905821616442,0.4003526474634035,6,6,6,FALSE
1922,49200,85,0.0017276422764227642,0.13947779862404847,13,13,13,FALSE
1923,49199,81,0.0016463749263196407,0.14710029675399908,16,16,16,FALSE
1924,49200,81,0.001646341463414634,0.21543089430897772,5,5,5,FALSE
1925,49200,503,0.010223577235772358,0.13327235772357723,2,2,2,FALSE
1926,49200,19510,0.39654471544715447,0.7166869918700178,3,3,3,FALSE
1927,38527,73,0.0018947750927920679,0.22031591120800398,18,18,18,FALSE
1928,38526,1471,0.03818200695634117,0.16814618699060374,2,2,2,FALSE
1929,49200,494,0.010040650406504065,0.1952710027100056,3,3,3,FALSE
1930,35150,3859,0.10978662873399715,0.2702779297516031,26,26,26,FALSE
1931,150,0,0,0.05093333333333317,50,50,50,FALSE
1932,52118,263,0.005046241221842741,0.16360538996673726,28,28,28,FALSE
1933,52117,2731,0.05240132778172189,0.3140510773836191,5,5,5,FALSE
1934,38522,78,0.002024816987695343,0.002024816987695343,4,4,4,FALSE
1935,51138,113,0.002209707067151629,0.11481677030779038,6,6,6,FALSE
1936,49200,78,0.0015853658536585367,0.039874661246617295,6,6,6,FALSE
1937,38528,80,0.0020764119601328905,0.08090652685494265,12,12,12,FALSE
1938,38526,83,0.00215438924362768,0.11532471577635403,6,6,6,FALSE
1939,51138,126,0.0024639211545230554,0.1032907687694713,12,12,12,FALSE
1940,52118,370,0.007099274722744541,0.1394831600086762,12,12,12,FALSE
1941,38527,109,0.0028291847275936357,0.3150284216263911,10,10,10,FALSE
1942,49200,80,0.0016260162601626016,0.2266282746161869,9,9,9,FALSE
1943,49200,127,0.00258130081300813,0.33723915989173403,6,6,6,FALSE
1944,51137,126,0.0024639693372704697,0.23183067055165535,8,8,8,FALSE
1945,51138,249,0.004869177519652704,0.09339434471430264,3,3,3,FALSE
1946,49200,81,0.001646341463414634,0.5096951219513415,3,3,3,FALSE
1947,49200,1197,0.024329268292682928,0.3039634146342093,3,3,3,FALSE
1948,15271,6,3.929015781546723e-4,0.05372370074954443,41,41,41,FALSE
1949,162,0,0,0.03703703703703706,41,41,41,FALSE
1950,51138,155,0.003031014118659314,0.4072705228988264,6,6,6,FALSE
1951,49199,80,0.001626049309945324,0.36465934266956646,16,16,16,FALSE
1952,45125,137,0.00303601108033241,0.12196934441366945,30,30,30,FALSE
1953,162,0,0,0.07366255144032918,30,30,30,FALSE
1954,40464,112,0.00276789244760775,0.1313925135099576,6,6,6,FALSE
1955,49200,80,0.0016260162601626016,0.004830623306233097,3,3,3,FALSE
1956,38528,82,0.0021283222591362127,0.22806789867111496,6,6,6,FALSE
1957,38527,75,0.0019466867391699327,0.5821083626779303,18,18,18,FALSE
1958,38528,83,0.0021542774086378736,0.4186046511627966,18,18,18,FALSE
1959,38528,81,0.0021023671096345514,0.2080932482004429,12,12,12,FALSE
1960,52117,3238,0.06212943953028762,0.42295028493574177,10,10,10,FALSE
1961,38521,86,0.0022325484800498428,0.11299680693648756,12,12,12,FALSE
1962,49201,94,0.0019105302737749232,0.06873674654310304,12,12,12,FALSE
1963,49200,77,0.001565040650406504,0.6670121951224312,9,9,9,FALSE
1964,51138,118,0.002307481716140639,0.002346591575736244,6,6,6,FALSE
1965,51138,1739,0.034006022918377725,0.31432594156987614,3,3,3,FALSE
1966,38526,91,0.002362041218917095,0.08555780511858613,30,30,30,FALSE
1967,40459,115,0.002842383647643293,0.08477471020042225,10,10,10,FALSE
1968,49187,117,0.0023786772927806127,0.27253039178963867,21,21,21,FALSE
1969,49200,74,0.0015040650406504066,0.10794037940378855,6,6,6,FALSE
1970,40464,114,0.0028173190984578885,0.031031698958746037,18,18,18,FALSE
1971,35993,72,0.002000388964520879,0.015225182674408913,8,8,8,FALSE
1972,35986,75,0.002084143833713111,0.0028066470294003214,6,6,6,FALSE
1973,38528,84,0.002180232558139535,0.19825192068106642,12,12,12,FALSE
1974,52118,1731,0.03321309336505622,0.5094620449202292,7,7,7,FALSE
1975,49200,73,0.001483739837398374,0.14133807588076658,6,6,6,FALSE
1976,38525,75,0.001946787800129786,0.19800995024876517,6,6,6,FALSE
1977,38527,79,0.0020505100319256624,0.15315882368209308,4,4,4,FALSE
1978,51138,18015,0.3522820603074035,0.3639367984668938,6,6,6,FALSE
1979,38527,1608,0.04173696368780336,0.34737543367873175,3,3,3,FALSE
1980,49201,96,0.0019511798540680068,0.10284513187401573,24,24,24,FALSE
1981,49200,78,0.0015853658536585367,0.21425067750673,15,15,15,FALSE
1982,49200,80,0.0016260162601626016,0.09063177506776207,12,12,12,FALSE
1983,49200,407,0.008272357723577236,0.20431571815718327,3,3,3,FALSE
1984,51137,398,0.0077830142558225944,0.3642111712980093,6,6,6,FALSE
1985,49200,126,0.0025609756097560977,0.2177371273712863,3,3,3,FALSE
1986,49200,74,0.0015040650406504066,0.28818654019891915,9,9,9,FALSE
1987,21664,110,0.00507754800590842,0.5431287899401359,38,38,38,FALSE
1988,51138,115,0.002248816926747233,0.05538933865227407,6,6,6,FALSE
1989,51138,344,0.006726895850443897,0.19410875148291512,3,3,3,FALSE
1990,51138,133,0.0026008056631076693,0.22732326533799097,7,7,7,FALSE
1991,4882,4831,0.9895534616960262,0.9955277891574501,6,6,6,FALSE
1992,40465,114,0.002817249474854813,0.31703941677992403,12,12,12,FALSE
1993,49200,81,0.001646341463414634,0.46999128919863703,21,21,21,FALSE
1994,38526,78,0.002024606759071796,0.11457846649015663,12,12,12,FALSE
1995,52119,209,0.004010053915078954,0.13106688539687816,40,40,40,FALSE
1996,46665,73,0.0015643415836279868,0.421004591134301,106,106,106,FALSE
1997,38528,86,0.002232142857142857,0.2798743770764272,12,12,12,FALSE
1998,38526,2720,0.07060167159840108,0.07060167159840108,1,1,1,FALSE
1999,49200,5633,0.11449186991869918,0.31340447154471546,2,2,2,FALSE
2000,46666,35490,0.7605108644409205,0.7798897127101815,6,6,6,FALSE
2001,49199,74,0.0015040956116994248,0.2700766275737532,28,28,28,FALSE
2002,49200,67,0.001361788617886179,0.33100191296030695,17,17,17,FALSE
2003,49200,4671,0.0949390243902439,0.3194308943089431,2,2,2,FALSE
2004,38515,111,0.0028819940283006623,0.2550694534597006,12,12,12,FALSE
2005,46666,189,0.0040500578579694,0.3094737067673314,10,10,10,FALSE
2006,52003,327,0.006288098763532873,0.4205430455935077,12,12,12,FALSE
2007,162,0,0,0.37242798353909473,12,12,12,FALSE
2008,37267,196,0.005259344728580246,0.2520654257713892,36,36,36,FALSE
2009,46665,75,0.0016072002571520412,0.3315624572798729,58,58,58,FALSE
2010,35993,1970,0.054732864723696276,0.5369006936533633,6,6,6,FALSE
2011,45620,243,0.005326611135466901,0.33493423936868644,20,20,20,FALSE
2012,38528,164,0.004256644518272425,0.4678588732004596,6,6,6,FALSE
2013,49200,80,0.0016260162601626016,0.18675609756100928,10,10,10,FALSE
2014,49200,7720,0.15691056910569107,0.5496985094851013,6,6,6,FALSE
2015,49200,87,0.0017682926829268293,0.48925706033379446,38,38,38,FALSE
2016,38528,81,0.0021023671096345514,0.06977176771871818,12,12,12,FALSE
2017,38528,88,0.0022840531561461796,0.33166571497786257,12,12,12,FALSE
2018,38528,77,0.001998546511627907,0.07266576688815327,12,12,12,FALSE
2019,38523,289,0.007502011785167303,0.18702247142396708,3,3,3,FALSE
2020,38524,97,0.0025179109126778113,0.33261083999582797,6,6,6,FALSE
2021,49200,315,0.0064024390243902435,0.30831300813014506,5,5,5,FALSE
2022,38527,84,0.0021802891478703247,0.1627862710999213,18,18,18,FALSE
2023,52002,1014,0.019499250028845044,0.32919567196132593,6,6,6,FALSE
2024,162,0,0,0.32407407407407457,6,6,6,FALSE
2025,49200,2478,0.05036585365853659,0.48177506775111195,6,6,6,FALSE
2026,38527,71,0.001842863446414203,0.07484794213581349,6,6,6,FALSE
2027,38528,87,0.0022580980066445183,0.10130294850500472,12,12,12,FALSE
2028,3627,4,0.0011028398125172319,0.21906878963330575,16,16,16,FALSE
2029,726,0,0,0.29295798898071623,16,16,16,FALSE
2030,3609,1,2.770850651149903e-4,0.2525135573764028,28,28,28,FALSE
2031,11025,132,0.01197278911564626,0.4510430839002209,28,28,28,FALSE
2032,41449,3771,0.09097927573644721,0.18067182963809494,9,9,9,FALSE
2033,49200,73,0.001483739837398374,0.09730691056909635,6,6,6,FALSE
2034,38528,78,0.002024501661129568,0.09686461794018314,6,6,6,FALSE
2035,51138,1411,0.02759200594469866,0.20405569244006172,3,3,3,FALSE
2036,38528,92,0.002387873754152824,0.19097020348838398,10,10,10,FALSE
2037,51138,115,0.002248816926747233,0.06227756267355,4,4,4,FALSE
2038,4878,1759,0.36059860598605986,0.36059860598605986,1,1,1,FALSE
2039,51137,126,0.0024639693372704697,0.23679527543659035,24,24,24,FALSE
2040,49200,80,0.0016260162601626016,0.09429369918699188,4,4,4,FALSE
2041,37966,267,0.007032608123057472,0.3836171155088041,54,54,54,FALSE
2042,38527,73,0.0018947750927920679,0.05847846964466275,3,3,3,FALSE
2043,38528,80,0.0020764119601328905,0.04697622508304915,10,10,10,FALSE
2044,51138,115,0.002248816926747233,0.020809704459826342,6,6,6,FALSE
2045,38527,88,0.0022841124406260543,0.3826710272451316,6,6,6,FALSE
2046,46666,75,0.0016071658166545235,0.048111401591453586,6,6,6,FALSE
2047,25809,195,0.007555503893990468,0.32508651612757106,19,19,19,FALSE
2048,12800,17,0.001328125,0.34432976973682927,19,19,19,FALSE
2049,38528,83,0.0021542774086378736,0.07803848283499996,12,12,12,FALSE
2050,38528,89,0.0023100083056478405,0.3601731208473105,12,12,12,FALSE
2051,38525,81,0.002102530824140169,0.10579710144924306,6,6,6,FALSE
2052,49200,548,0.011138211382113822,0.37504742547424313,3,3,3,FALSE
2053,38527,523,0.013574895527811664,0.28649172441838566,3,3,3,FALSE
2054,40465,117,0.0028913876189299395,0.050035009679154877,6,6,6,FALSE
2055,51138,115,0.002248816926747233,0.047156713207400766,6,6,6,FALSE
2056,40465,111,0.002743111330779686,0.016915853206474474,6,6,6,FALSE
2057,38528,80,0.0020764119601328905,0.056344303709850246,12,12,12,FALSE
2058,51138,124,0.002424811294927451,0.030526874991849293,12,12,12,FALSE
2059,47509,999,0.021027594771516975,0.517319795277663,26,26,26,FALSE
2060,432,26,0.06018518518518518,0.5694444444444439,26,26,26,FALSE
2061,51138,787,0.015389729750870194,0.19907570365153213,3,3,3,FALSE
2062,38527,1262,0.032756248864432735,0.2161146728268487,4,4,4,FALSE
2063,40465,129,0.003187940195230446,0.038319535400967684,5,5,5,FALSE
2064,38527,81,0.002102421678303527,0.04682214204756188,12,12,12,FALSE
2065,51138,127,0.0024834760843208572,0.05384775835320793,6,6,6,FALSE
2066,49201,94,0.0019105302737749232,0.1964695839515455,6,6,6,FALSE
2067,51138,327,0.006394462043881262,0.39700697831637055,7,7,7,FALSE
2068,51138,2029,0.03967695255974031,0.31971658388417296,3,3,3,FALSE
2069,38527,74,0.0019207309159810003,0.3286677741151612,12,12,12,FALSE
2070,52122,224,0.0042976094547408005,0.2854482432242957,15,15,15,FALSE
2071,46664,72,0.0015429453111606378,0.41135985081499954,102,102,102,FALSE
2072,51450,467,0.009076773566569486,0.2879883381924198,4,4,4,FALSE
2073,49200,81,0.001646341463414634,0.2366214995484779,9,9,9,FALSE
2074,51138,129,0.0025225859439164614,0.007587312761547217,3,3,3,FALSE
2075,38528,83,0.0021542774086378736,0.3647542047342203,12,12,12,FALSE
2076,51138,13467,0.2633462395869999,0.6472942495469676,3,3,3,FALSE
2077,29390,3118,0.10609050697516162,0.5563712146988791,12,12,12,FALSE
2078,7800,852,0.10923076923076923,0.4748846153846093,10,10,10,FALSE
2079,49199,202,0.004105774507611943,0.2985562037168752,6,6,6,FALSE
2080,33640,110,0.0032699167657550534,0.14745838287754517,24,24,24,FALSE
2081,51753,218,0.004212316194230286,0.27318938748228405,27,27,27,FALSE
2082,49200,74,0.0015040650406504066,0.1896299119241053,24,24,24,FALSE
2083,46666,68,0.001457163673766768,0.4121924190753416,70,70,70,FALSE
2084,51138,117,0.0022879267863428372,0.4674882996336512,12,12,12,FALSE
2085,49197,80,0.001626115413541476,0.3118338008415117,80,80,80,FALSE
2086,51750,419,0.008096618357487923,0.12888888888896372,18,18,18,FALSE
2087,38528,79,0.0020504568106312292,0.24717737749169544,12,12,12,FALSE
2088,51138,119,0.002327036645938441,0.2737787946341191,12,12,12,FALSE
2089,51138,125,0.002444366224725253,0.023951529847341817,6,6,6,FALSE
2090,51138,134,0.0026203605929054716,0.0898125334063377,6,6,6,FALSE
2091,51138,129,0.0025225859439164614,0.12446060985308827,6,6,6,FALSE
2092,38521,80,0.0020767892837672956,0.05747947007264979,18,18,18,FALSE
2093,38525,76,0.001972744970798183,0.001972744970798183,12,12,12,FALSE
2094,51138,127,0.0024834760843208572,0.08771168211503656,5,5,5,FALSE
2095,52002,52002,1,1,3,3,3,FALSE
2096,51137,127,0.002483524649471029,0.45068639145823963,8,8,8,FALSE
2097,51138,217,0.00424341976612304,0.2003174416937035,6,6,6,FALSE
2098,30557,237,0.007755996989233236,0.6070644947947093,86,86,86,FALSE
2099,9557,7,7.324474207387255e-4,0.427940626915205,70,70,70,FALSE
2100,8538,56,0.006558913094401499,0.48962453568918896,70,70,70,FALSE
2101,51138,132,0.0025812507333098675,0.06856610218102209,6,6,6,FALSE
2102,52122,1875,0.035973293426959825,0.17912142025763492,18,18,18,FALSE
2103,35981,72,0.0020010561129485006,0.20918061693056467,36,36,36,FALSE
2104,31417,1735,0.05522487825062864,0.6678779712328993,18,18,18,FALSE
2105,51138,123,0.0024052563651296493,0.21016986715683908,12,12,12,FALSE
2106,51137,123,0.0024053034006687917,0.2712643068061075,14,14,14,FALSE
2107,38526,86,0.0022322587343612107,0.07244890896190957,6,6,6,FALSE
2108,51138,129,0.0025225859439164614,0.15146596790387112,6,6,6,FALSE
2109,40465,277,0.006845421969603361,0.1474311133077426,5,5,5,FALSE
2110,40776,136,0.0033352952717284677,0.1270150742266811,6,6,6,FALSE
2111,51138,214,0.0041847549767296335,0.23256352093025506,6,6,6,FALSE
2112,49200,2764,0.05617886178861788,0.1641971544715447,2,2,2,FALSE
2113,41637,951,0.022840262266733916,0.5344885558517665,8,8,8,FALSE
2114,162,0,0,0.5439814814814815,8,8,8,FALSE
2115,51138,576,0.011263639563533967,0.41287626944083905,6,6,6,FALSE
2116,51136,371,0.007255162703379224,0.28595640383807835,6,6,6,FALSE
2117,52122,595,0.01141552511415525,0.05801239826223302,18,18,18,FALSE
2118,34780,138,0.003967797584818861,0.09656771132834963,16,16,16,FALSE
2119,162,0,0,0.10262345679012345,16,16,16,FALSE
2120,52117,24634,0.47266726787804364,0.5357407371874058,10,10,10,FALSE
2121,38527,82,0.00212837750149246,0.02771649319524749,6,6,6,FALSE
2122,46666,75,0.0016071658166545235,0.2365926656095162,6,6,6,FALSE
2123,51138,967,0.01890961711447456,0.2567855606398373,4,4,4,FALSE
2124,38528,86,0.002232142857142857,0.061773255813952405,6,6,6,FALSE
2126,49199,1185,0.02408585540356511,0.2807916150057801,3,3,3,FALSE
2127,38527,85,0.0022062449710592573,0.03359981311806892,12,12,12,FALSE
2128,52000,158,0.0030384615384615385,0.32075940170940237,45,45,45,FALSE
2130,38522,903,0.023441150511396086,0.5258891023311539,10,10,10,FALSE
2131,51138,115,0.002248816926747233,0.14539090304658725,5,5,5,FALSE
2132,51138,125,0.002444366224725253,0.04780854420065754,6,6,6,FALSE
2133,38528,93,0.0024138289036544852,0.10057187846066287,6,6,6,FALSE
2134,49201,239,0.004857624845023475,0.48412803262807785,12,12,12,FALSE
2135,38516,93,0.002414580953370028,0.09223439609513127,12,12,12,FALSE
2136,51138,306,0.00598380851812742,0.33750505169020656,6,6,6,FALSE
2137,38528,91,0.0023619186046511626,0.03362057032114889,12,12,12,FALSE
2139,52119,10507,0.2015963468216965,0.689587705474409,37,37,37,FALSE
2140,49200,408,0.008292682926829269,0.378207994579971,6,6,6,FALSE
2141,40453,125,0.0030900056856104615,0.12051022173881222,6,6,6,FALSE
2142,38528,80,0.0020764119601328905,0.08178900193799157,12,12,12,FALSE
